date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,icon
2020-09-10,27.8,20.7,23.4,30.6,20.7,23.9,21.3,87.9,6.83,29.17,0.0,0.0,31.7,20.4,181.1,1022.7,70.7,13.9,rain
2020-09-09,24.5,17.9,21.1,24.5,17.9,21.1,17.4,80.7,0.0,0.0,0.0,0.0,34.7,16.4,183.7,1025.3,63.4,15.2,partly-cloudy-day
2020-09-08,25.7,16.7,20.7,25.7,16.7,20.7,17.1,80.8,0.0,0.0,0.0,0.0,37.7,27.0,166.5,1021.1,50.4,15.1,partly-cloudy-day
2020-09-07,26.7,17.1,21.1,26.6,17.1,21.1,14.3,68.34,0.0,0.0,0.0,0.0,40.7,27.5,182.4,1020.2,33.4,16.0,partly-cloudy-day
2020-09-06,24.9,17.7,20.2,24.9,17.7,20.2,12.3,61.33,0.0,0.0,0.0,0.0,40.7,20.6,178.5,1021.5,49.7,16.0,partly-cloudy-day
2020-09-05,25.0,16.0,20.7,25.0,16.0,20.7,7.6,44.02,0.0,0.0,0.0,0.0,40.7,23.6,270.2,1019.6,34.2,16.0,partly-cloudy-day
2020-09-04,29.4,19.4,23.9,28.9,19.4,23.8,14.1,59.26,0.0,0.0,0.0,0.0,33.5,25.7,255.0,1009.8,35.4,15.9,partly-cloudy-day
2020-09-03,25.0,18.9,21.7,25.0,18.9,21.6,19.7,89.14,0.35,20.83,0.0,0.0,34.4,20.2,203.3,1008.1,66.4,15.0,rain
2020-09-02,21.2,16.6,18.7,21.2,16.6,18.7,17.1,90.96,5.18,41.67,0.0,0.0,35.3,20.1,125.7,1015.2,80.1,11.8,rain
2020-09-01,22.3,16.0,18.9,22.3,16.0,18.8,14.0,74.26,0.0,0.0,0.0,0.0,27.7,36.1,132.5,1022.1,46.5,16.0,wind
2020-08-31,21.2,14.2,18.2,21.2,14.2,18.2,10.7,61.82,0.0,0.0,0.0,0.0,41.55,23.5,212.9,1018.3,33.7,16.0,partly-cloudy-day
2020-08-30,24.4,17.2,21.2,24.4,17.2,21.2,10.7,52.76,0.0,0.0,0.0,0.0,55.4,36.8,290.1,1003.0,28.5,16.0,wind
2020-08-29,24.4,18.8,21.7,24.4,18.8,21.7,19.8,89.08,1.97,33.33,0.0,0.0,42.5,23.0,165.1,1002.3,77.6,15.5,rain
2020-08-28,27.2,16.2,20.3,27.2,16.2,20.3,15.1,73.89,0.0,0.0,0.0,0.0,30.9,14.8,234.3,1008.1,48.8,15.4,partly-cloudy-day
2020-08-27,18.9,16.2,17.2,18.9,16.2,17.2,9.9,63.96,4.46,16.67,0.0,0.0,33.5,18.2,220.6,1008.0,67.6,15.3,rain
2020-08-26,23.8,16.6,19.9,23.8,16.6,19.9,6.0,41.36,0.0,0.0,0.0,0.0,45.4,27.5,301.4,1010.2,30.9,16.0,partly-cloudy-day
2020-08-25,31.1,22.1,25.7,30.8,22.1,25.9,18.1,65.83,0.02,4.17,0.0,0.0,48.1,33.2,259.5,1006.7,40.0,15.9,rain
2020-08-24,28.9,19.3,24.4,31.7,19.3,25.0,19.9,77.64,0.01,4.17,0.0,0.0,59.55,25.5,195.4,1014.5,53.5,15.9,rain
2020-08-23,31.2,19.2,22.3,32.5,19.2,22.4,18.3,78.97,34.16,20.83,0.0,0.0,71.0,43.8,222.8,1016.7,36.3,15.2,rain
2020-08-22,25.6,21.6,23.2,25.6,21.6,23.2,17.8,71.83,0.6,20.83,0.0,0.0,54.05,21.9,198.5,1013.0,44.5,15.9,rain
2020-08-21,31.2,17.1,24.4,30.3,17.1,24.2,14.6,58.0,0.0,0.0,0.0,0.0,37.1,28.9,237.6,1012.5,31.8,16.0,partly-cloudy-day
2020-08-20,26.6,15.9,21.3,26.6,15.9,21.3,10.2,52.19,0.0,0.0,0.0,0.0,31.7,19.5,284.4,1016.0,24.3,15.9,partly-cloudy-day
2020-08-19,23.4,17.7,20.5,23.4,17.7,20.5,13.2,63.75,1.5,20.83,0.0,0.0,46.4,20.4,225.3,1013.0,36.3,15.6,rain
2020-08-18,28.8,18.8,23.5,27.9,18.8,23.3,14.4,62.06,4.04,20.83,0.0,0.0,35.3,27.2,249.4,1009.2,42.4,16.0,rain
2020-08-17,21.2,16.8,18.8,21.2,16.8,18.8,15.2,80.48,2.81,20.83,0.0,0.0,37.1,23.7,136.3,1012.3,55.1,15.6,rain
2020-08-16,20.7,17.9,19.3,20.7,17.9,19.3,16.6,84.71,3.47,33.33,0.0,0.0,38.9,24.0,39.1,1017.1,59.2,15.5,rain
2020-08-15,21.0,18.4,19.8,21.0,18.4,19.8,15.6,76.99,0.0,4.17,0.0,0.0,46.4,36.2,88.4,1017.9,67.1,15.7,wind
2020-08-14,26.2,19.9,22.7,26.2,19.9,22.7,16.1,67.37,0.0,0.0,0.0,0.0,35.3,27.2,88.0,1017.5,35.4,16.0,partly-cloudy-day
2020-08-13,28.5,21.2,25.4,28.2,21.2,25.4,15.3,54.52,0.0,0.0,0.0,0.0,36.2,20.0,197.9,1018.6,45.8,16.0,partly-cloudy-day
2020-08-12,32.9,23.4,27.2,33.4,23.4,27.7,20.0,67.17,0.0,0.0,0.0,0.0,37.1,20.3,193.4,1015.2,46.5,16.0,partly-cloudy-day
2020-08-11,32.9,22.8,27.8,35.7,22.8,29.0,20.4,65.88,0.0,0.0,0.0,0.0,44.6,27.6,206.7,1013.7,37.2,15.9,partly-cloudy-day
2020-08-10,33.9,22.1,27.9,34.5,22.1,28.6,19.1,61.85,0.0,0.0,0.0,0.0,31.7,20.2,229.3,1015.0,45.2,16.0,partly-cloudy-day
2020-08-09,32.8,20.0,25.1,33.7,20.0,25.6,18.8,70.59,0.0,0.0,0.0,0.0,40.7,25.0,205.8,1018.0,36.8,16.0,partly-cloudy-day
2020-08-08,25.1,18.8,21.7,25.1,18.8,21.7,15.3,68.26,0.0,0.0,0.0,0.0,36.36666666666667,21.8,78.5,1020.9,33.4,16.0,partly-cloudy-day
2020-08-07,24.4,18.8,21.1,24.4,18.8,21.1,15.4,70.8,0.0,0.0,0.0,0.0,32.03333333333333,18.1,94.3,1021.3,55.1,16.0,partly-cloudy-day
2020-08-06,27.9,20.9,24.3,27.5,20.9,24.3,12.4,47.7,0.0,0.0,0.0,0.0,27.7,18.0,249.7,1018.9,44.0,16.0,partly-cloudy-day
2020-08-05,32.8,21.7,26.8,32.7,21.7,26.9,17.1,58.65,0.0,0.0,0.0,0.0,51.6,31.2,238.0,1014.1,39.3,16.0,wind
2020-08-04,25.7,21.8,23.6,25.7,21.8,23.5,19.7,79.12,4.32,8.33,0.0,0.0,74.1,49.9,127.9,1014.2,49.7,15.6,rain
2020-08-03,33.3,24.4,28.8,33.2,24.4,29.1,18.9,58.88,0.0,0.0,0.0,0.0,51.3,38.2,244.8,1013.4,36.4,16.0,wind
2020-08-02,30.0,21.7,25.1,30.5,21.7,25.4,19.7,73.86,1.89,16.67,0.0,0.0,38.8,29.1,181.9,1014.5,60.5,16.0,rain
2020-08-01,26.9,21.0,24.1,27.9,21.0,24.3,17.3,66.08,0.0,0.0,0.0,0.0,40.06666666666666,22.0,161.7,1013.1,27.2,15.9,partly-cloudy-day
2020-07-31,26.0,20.0,23.5,26.0,20.0,23.5,17.0,67.45,0.0,0.0,0.0,0.0,41.333333333333336,17.8,175.8,1009.8,41.3,16.0,partly-cloudy-day
2020-07-30,30.7,22.3,25.4,31.4,22.3,25.6,18.3,65.59,0.0,0.0,0.0,0.0,42.6,27.1,190.2,1009.9,59.0,16.0,partly-cloudy-day
2020-07-29,30.0,22.6,26.3,30.1,22.6,26.3,14.9,49.97,0.0,0.0,0.0,0.0,33.5,25.3,226.9,1011.5,35.6,16.0,partly-cloudy-day
2020-07-28,34.3,26.1,29.9,37.4,26.1,31.2,18.7,52.26,0.08,4.17,0.0,0.0,37.1,32.9,259.3,1006.6,41.1,16.0,rain
2020-07-27,35.0,24.3,30.0,36.2,24.3,30.9,18.2,50.4,0.0,0.0,0.0,0.0,37.1,23.7,254.3,1006.9,49.2,16.0,partly-cloudy-day
2020-07-26,32.8,22.8,28.0,32.7,22.8,28.0,17.0,53.33,0.0,0.0,0.0,0.0,40.7,31.3,253.6,1012.6,44.3,16.0,wind
2020-07-25,28.9,19.9,24.8,29.5,19.9,25.0,18.1,67.8,0.0,0.0,0.0,0.0,52.26666666666667,20.2,176.6,1017.2,35.9,15.9,partly-cloudy-day
2020-07-24,25.7,21.7,23.4,25.7,21.7,23.4,18.4,73.87,0.0,0.0,0.0,0.0,63.83333333333334,16.2,208.5,1017.8,46.2,15.9,partly-cloudy-day
2020-07-23,31.7,20.1,24.4,35.2,20.1,25.2,21.2,83.95,22.28,29.17,0.0,0.0,75.4,49.0,194.2,1015.0,52.6,12.5,rain
2020-07-22,26.6,20.7,22.7,26.6,20.7,22.6,16.6,71.02,2.72,37.5,0.0,0.0,57.1,22.0,101.9,1017.2,54.3,15.5,rain
2020-07-21,32.2,23.2,28.1,31.8,23.2,27.9,14.4,43.96,0.0,0.0,0.0,0.0,38.8,26.0,282.2,1014.3,36.9,16.0,partly-cloudy-day
2020-07-20,33.4,23.8,28.5,36.7,23.8,29.7,19.8,61.27,0.0,0.0,0.0,0.0,40.7,25.5,244.2,1009.0,56.0,16.0,partly-cloudy-day
2020-07-19,35.0,21.6,27.9,37.2,21.6,29.2,19.5,62.15,0.0,0.0,0.0,0.0,38.9,29.0,210.6,1012.1,47.8,15.9,partly-cloudy-day
2020-07-18,32.2,20.5,25.7,31.8,20.5,25.8,18.1,66.94,0.0,0.0,0.0,0.0,35.3,18.2,226.1,1016.1,22.5,15.9,partly-cloudy-day
2020-07-17,23.3,15.6,18.6,23.3,15.6,18.6,15.4,81.62,2.9,16.67,0.0,0.0,31.7,25.6,190.1,1021.0,65.1,16.0,rain
2020-07-16,20.1,16.0,18.1,20.1,16.0,18.1,13.3,73.77,0.0,0.0,0.0,0.0,55.4,25.6,111.0,1027.0,37.6,16.0,partly-cloudy-day
2020-07-15,20.7,16.7,18.5,20.7,16.7,18.5,15.2,81.74,1.74,12.5,0.0,0.0,29.5,23.8,120.8,1022.7,55.2,14.7,rain
2020-07-14,24.4,18.9,21.4,24.4,18.9,21.4,18.0,81.86,15.38,12.5,0.0,0.0,42.2,36.3,165.2,1013.1,50.2,15.3,rain
2020-07-13,27.8,21.2,24.4,29.6,21.2,24.6,18.7,71.27,5.78,25.0,0.0,0.0,35.3,25.4,187.8,1007.6,57.8,16.0,rain
2020-07-12,31.1,22.2,26.8,32.2,22.2,27.4,19.4,66.12,0.0,0.0,0.0,0.0,46.4,31.3,223.1,1003.5,39.4,16.0,wind
2020-07-11,31.7,20.8,25.9,35.2,20.8,27.2,21.5,77.98,0.34,16.67,0.0,0.0,50.0,36.7,167.0,1007.0,66.7,15.9,rain
2020-07-10,25.1,20.8,22.5,25.1,20.8,22.5,20.6,88.89,0.01,4.17,0.0,0.0,42.5,27.0,122.1,1015.7,58.5,14.5,rain
2020-07-09,28.9,22.2,25.6,31.6,22.2,26.7,21.2,77.03,0.0,0.0,0.0,0.0,37.1,22.0,179.2,1015.2,42.8,16.0,partly-cloudy-day
2020-07-08,29.4,19.3,24.2,31.9,19.3,24.9,19.6,76.49,0.0,0.0,0.0,0.0,47.9,31.4,207.9,1015.7,75.0,16.0,wind
2020-07-07,26.7,17.2,20.5,26.7,17.2,20.5,14.9,72.87,0.0,0.0,0.0,0.0,40.7,24.0,155.7,1020.8,58.1,16.0,partly-cloudy-day
2020-07-06,21.2,17.9,19.1,21.2,17.9,19.1,16.8,86.86,1.76,8.33,0.0,0.0,55.4,23.8,128.3,1018.1,42.6,14.7,rain
2020-07-05,25.1,18.3,21.5,25.1,18.3,21.5,18.4,83.24,1.58,12.5,0.0,0.0,37.1,23.3,165.5,1013.5,55.1,13.2,rain
2020-07-04,21.2,16.2,18.6,21.2,16.2,18.6,16.1,85.77,0.0,0.0,0.0,0.0,36.6,20.2,143.1,1013.3,59.3,15.2,partly-cloudy-day
2020-07-03,24.9,16.8,20.6,24.9,16.8,20.6,17.0,80.58,0.0,0.0,0.0,0.0,36.1,27.4,102.4,1011.0,82.5,13.8,partly-cloudy-day
2020-07-02,28.8,17.8,23.2,30.1,17.8,23.5,18.4,76.3,0.38,4.17,0.0,0.0,34.1,21.8,155.1,1008.2,44.3,13.3,rain
2020-07-01,22.3,17.3,19.2,22.3,17.3,19.2,17.7,91.25,1.92,29.17,0.0,0.0,40.35,18.2,156.0,1011.3,49.9,13.3,rain
2020-06-30,19.3,17.2,18.0,19.3,17.2,18.0,16.8,92.82,4.32,20.83,0.0,0.0,46.6,18.2,153.6,1012.5,78.2,13.4,rain
2020-06-29,22.2,17.3,19.1,22.2,17.3,19.1,17.7,91.54,9.49,58.33,0.0,0.0,52.85,18.1,64.5,1009.3,74.3,13.9,rain
2020-06-28,26.2,17.9,20.7,26.2,17.9,20.7,17.7,83.4,30.14,41.67,0.0,0.0,59.1,25.5,185.1,1006.8,47.8,14.5,rain
2020-06-27,28.3,19.2,22.8,28.0,19.2,22.8,14.0,59.84,0.63,12.5,0.0,0.0,31.7,18.1,227.8,1008.9,49.2,15.9,rain
2020-06-26,29.3,19.3,24.1,28.5,19.3,24.1,14.3,55.76,0.03,4.17,0.0,0.0,37.1,29.1,210.1,1012.5,34.9,16.0,rain
2020-06-25,29.9,20.5,24.8,28.5,20.5,24.6,11.4,44.67,0.0,0.0,0.0,0.0,39.3,23.9,241.8,1012.9,37.2,15.9,partly-cloudy-day
2020-06-24,29.3,20.6,24.7,31.8,20.6,25.4,19.5,74.01,0.61,20.83,0.0,0.0,47.9,23.0,207.6,1005.5,72.5,14.7,rain
2020-06-23,30.6,17.3,23.4,31.9,17.3,23.9,18.5,76.24,0.0,0.0,0.0,0.0,37.1,29.3,182.5,1009.4,43.3,15.3,partly-cloudy-day
2020-06-22,21.8,16.9,19.1,21.8,16.9,19.1,17.3,89.6,0.0,0.0,0.0,0.0,42.5,23.6,86.5,1014.9,64.0,9.6,partly-cloudy-day
2020-06-21,30.8,20.7,25.1,31.8,20.7,25.5,18.4,67.64,0.29,12.5,0.0,0.0,47.9,25.5,172.9,1014.7,40.5,16.0,rain
2020-06-20,32.8,20.6,26.6,32.9,20.6,26.9,17.2,58.23,0.0,0.0,0.0,0.0,38.9,27.3,240.9,1015.7,36.5,15.9,partly-cloudy-day
2020-06-19,30.0,20.0,25.1,30.5,20.0,25.3,17.7,65.58,0.0,0.0,0.0,0.0,33.5,25.5,226.0,1018.2,34.7,16.0,partly-cloudy-day
2020-06-18,30.6,9.3,22.4,30.7,7.7,22.4,16.2,68.68,0.0,0.0,0.0,0.0,31.7,23.9,198.8,1021.0,41.2,16.0,partly-cloudy-day
2020-06-17,23.0,13.7,18.4,23.0,13.7,18.4,12.1,68.31,0.0,0.0,0.0,0.0,30.6,27.1,103.8,1025.2,21.9,16.0,partly-cloudy-day
2020-06-16,20.8,13.2,17.0,20.8,13.2,17.0,10.0,64.0,0.0,0.0,0.0,0.0,29.5,20.4,149.3,1028.9,28.8,16.0,partly-cloudy-day
2020-06-15,18.0,12.8,15.0,18.0,12.8,15.0,9.9,72.22,0.0,0.0,0.0,0.0,31.7,23.8,63.6,1030.4,53.4,16.0,partly-cloudy-day
2020-06-14,18.4,11.6,15.2,18.4,11.6,15.2,8.5,64.95,0.0,0.0,0.0,0.0,32.3,25.5,140.5,1028.6,28.9,16.0,partly-cloudy-day
2020-06-13,19.9,14.9,17.5,19.9,14.9,17.5,6.4,48.7,0.0,0.0,0.0,0.0,33.5,25.5,195.8,1021.0,54.2,16.0,partly-cloudy-day
2020-06-12,28.4,18.4,23.4,27.3,18.4,23.2,14.2,62.18,7.83,4.17,0.0,0.0,35.3,27.4,254.3,1016.5,46.1,15.8,rain
2020-06-11,23.8,17.2,20.0,23.8,17.2,20.0,17.7,86.89,18.31,29.17,0.0,0.0,53.7,33.2,179.4,1016.4,85.0,13.7,rain
2020-06-10,18.5,14.4,16.5,18.5,14.4,16.5,12.3,77.27,0.0,0.0,0.0,0.0,38.9,25.5,55.6,1018.1,66.9,13.2,partly-cloudy-day
2020-06-09,26.7,15.6,19.3,26.7,15.6,19.3,8.5,50.77,0.0,0.0,0.0,0.0,33.5,15.9,154.2,1013.6,74.7,16.0,partly-cloudy-day
2020-06-08,26.1,12.7,19.4,26.1,12.7,19.4,6.3,45.34,0.0,0.0,0.0,0.0,37.1,23.7,286.7,1013.5,34.1,15.9,partly-cloudy-day
2020-06-07,17.2,13.9,15.7,17.2,13.9,15.7,11.1,74.7,0.0,0.0,0.0,0.0,50.0,25.5,241.7,1010.1,65.3,16.0,partly-cloudy-day
2020-06-06,31.7,18.3,22.9,32.5,18.3,23.2,18.5,77.42,4.37,25.0,0.0,0.0,49.2,25.7,228.5,1006.4,55.2,15.4,rain
2020-06-05,27.2,17.9,22.5,28.4,17.9,22.6,17.9,76.36,4.0,12.5,0.0,0.0,42.5,29.0,205.5,1011.2,57.4,14.9,rain
2020-06-04,30.6,14.9,23.2,29.4,14.9,22.9,13.6,59.37,0.0,0.0,0.0,0.0,40.7,24.0,221.5,1008.8,41.6,15.9,partly-cloudy-day
2020-06-03,26.2,13.3,19.4,26.2,13.3,19.4,12.9,67.43,0.3,4.17,0.0,0.0,35.3,25.3,227.3,1002.9,67.5,16.0,rain
2020-06-02,17.7,9.2,13.6,17.7,7.8,13.4,6.0,60.23,0.51,8.33,0.0,0.0,40.7,27.4,197.2,1014.7,51.0,15.9,rain
2020-06-01,17.2,8.8,13.3,17.2,6.3,12.6,-1.0,38.48,0.0,0.0,0.0,0.0,38.9,27.4,308.2,1020.0,46.0,16.0,partly-cloudy-day
2020-05-31,20.0,11.1,16.8,20.0,11.1,16.8,2.8,40.8,0.0,0.0,0.0,0.0,47.4,36.3,310.4,1014.8,45.4,16.0,wind
2020-05-30,26.7,18.4,22.8,26.4,18.4,22.8,13.8,61.63,2.3,16.67,0.0,0.0,56.8,38.3,242.0,1009.4,55.2,15.8,rain
2020-05-29,26.8,18.9,22.8,28.2,18.9,22.9,19.2,81.02,0.03,12.5,0.0,0.0,64.4,38.5,207.6,1015.2,87.5,16.0,rain
2020-05-28,25.6,17.9,21.5,25.6,17.9,21.5,17.6,78.81,0.0,0.0,0.0,0.0,46.4,29.2,210.6,1021.6,64.5,15.9,partly-cloudy-day
2020-05-27,28.4,16.1,21.6,28.7,16.1,21.7,15.9,72.13,1.24,4.17,0.0,0.0,44.6,27.5,200.2,1022.1,37.8,16.0,rain
2020-05-26,19.4,10.0,14.6,19.4,10.0,14.6,12.6,88.08,0.0,0.0,0.0,0.0,42.1,21.7,88.5,1022.6,51.7,9.9,partly-cloudy-day
2020-05-25,13.1,8.9,10.6,13.1,6.9,9.9,9.0,89.87,0.03,8.33,0.0,0.0,39.6,16.4,60.7,1024.9,80.9,7.3,rain
2020-05-24,11.9,7.2,9.9,11.9,4.5,8.5,4.5,69.87,0.0,0.0,0.0,0.0,37.1,29.1,57.5,1026.6,39.0,16.0,partly-cloudy-day
2020-05-23,21.1,8.8,14.7,21.1,5.3,14.2,8.4,66.9,0.03,4.17,0.0,0.0,53.7,41.8,130.8,1019.6,51.9,16.0,rain
2020-05-22,27.8,12.8,20.6,27.2,12.8,20.5,9.9,52.76,0.0,0.0,0.0,0.0,44.4,27.2,247.8,1018.4,23.9,16.0,partly-cloudy-day
2020-05-21,23.9,7.7,15.1,23.9,5.5,14.5,2.2,44.54,0.0,0.0,0.0,0.0,42.5,27.4,204.5,1026.9,34.4,16.0,partly-cloudy-day
2020-05-20,14.0,7.1,10.8,14.0,5.8,10.3,2.6,58.09,0.0,0.0,0.0,0.0,46.05,20.3,89.2,1031.6,41.1,16.0,partly-cloudy-day
2020-05-19,12.9,8.3,10.4,12.9,5.1,9.5,4.4,67.07,0.0,0.0,0.0,0.0,49.6,36.6,59.8,1027.2,53.2,16.0,wind
2020-05-18,14.3,8.4,11.8,14.3,7.2,11.6,6.6,70.7,0.0,0.0,0.0,0.0,27.7,23.7,134.2,1022.8,78.4,16.0,partly-cloudy-day
2020-05-17,17.2,9.9,13.1,17.2,8.5,12.9,7.3,68.25,0.0,0.0,0.0,0.0,29.5,23.5,166.9,1024.8,80.6,16.0,partly-cloudy-day
2020-05-16,20.0,9.3,15.7,20.0,8.4,15.6,9.8,70.04,4.99,20.83,0.0,0.0,50.0,34.6,235.0,1015.9,62.9,15.6,rain
2020-05-15,21.8,10.7,16.3,21.8,10.7,16.3,11.3,73.68,13.21,25.0,0.0,0.0,63.6,27.3,181.8,1013.0,70.4,15.2,rain
2020-05-14,20.7,7.6,14.3,20.7,4.7,13.6,-4.3,29.12,0.0,0.0,0.0,0.0,38.8,25.6,259.0,1022.3,31.5,16.0,partly-cloudy-day
2020-05-13,15.0,3.3,9.7,15.0,-0.8,8.0,-6.8,33.12,0.0,0.0,0.0,0.0,48.1,33.0,297.0,1021.1,23.9,16.0,wind
2020-05-12,12.9,5.0,9.1,12.9,0.6,6.8,-2.4,47.59,0.0,4.17,0.0,0.0,51.4,33.4,281.9,1011.4,53.3,16.0,wind
2020-05-11,16.1,7.1,10.5,16.1,5.0,9.2,4.8,69.18,5.98,33.33,0.0,0.0,52.7,37.9,188.8,1010.2,52.2,15.1,rain
2020-05-10,15.7,1.1,8.4,15.7,-3.7,5.9,-3.9,43.59,0.0,0.0,0.0,0.0,59.2,40.5,252.4,1012.8,42.1,16.0,wind
2020-05-09,6.2,2.2,4.5,6.1,-3.8,-0.3,-3.5,60.05,4.37,45.83,0.0,0.0,70.2,49.4,279.9,1002.4,60.0,15.0,rain
2020-05-08,13.4,6.2,9.8,13.4,3.7,8.2,-1.1,50.94,4.04,25.0,0.0,0.0,52.5,29.5,216.9,1006.8,46.6,15.2,rain
2020-05-07,17.2,5.6,11.4,17.2,3.2,10.8,-1.8,47.35,0.29,4.17,0.0,0.0,42.4,27.2,269.3,1005.2,46.5,16.0,rain
2020-05-06,10.8,4.8,7.9,10.8,2.9,5.9,1.2,62.96,0.0,0.0,0.0,0.0,31.7,23.8,170.4,1012.1,34.4,16.0,partly-cloudy-day
2020-05-05,14.4,7.2,10.3,14.4,3.1,8.8,-2.0,43.12,0.0,0.0,0.0,0.0,41.2,29.2,316.4,1009.4,32.5,16.0,partly-cloudy-day
2020-05-04,20.0,9.4,16.3,20.0,6.1,16.2,3.2,43.54,0.0,0.0,0.0,0.0,48.0,33.0,281.0,1002.5,50.5,16.0,wind
2020-05-03,25.7,11.8,18.5,25.7,11.8,18.5,6.5,47.89,0.0,0.0,0.0,0.0,46.4,31.3,227.6,1006.0,56.1,16.0,wind
2020-05-02,20.7,7.8,14.5,20.7,4.1,13.7,2.1,47.72,0.65,16.67,0.0,0.0,50.1,34.7,297.4,1009.6,42.7,16.0,rain
2020-05-01,16.2,9.0,11.8,16.2,5.5,11.3,10.5,91.57,20.03,45.83,0.0,0.0,56.6,27.6,123.5,1007.7,68.6,11.0,rain
2020-04-30,9.0,6.7,7.6,5.5,3.5,4.4,4.2,79.2,0.09,16.67,0.0,0.0,44.6,34.7,111.9,1024.6,75.6,14.3,rain
2020-04-29,9.4,3.5,7.1,7.3,0.8,4.5,2.1,70.62,0.0,0.0,0.0,0.0,35.3,23.9,164.5,1025.9,48.4,15.9,partly-cloudy-day
2020-04-28,6.9,3.3,5.2,5.3,-1.5,1.8,0.5,71.99,1.0,12.5,0.0,0.0,38.9,25.4,238.5,1018.3,68.2,15.6,rain
2020-04-27,5.7,3.3,4.6,0.3,-2.0,-1.1,3.1,90.54,15.16,100.0,0.0,0.0,74.8,47.6,81.4,1011.0,89.2,4.2,rain
2020-04-26,8.5,5.0,6.8,5.9,-0.5,3.5,2.0,72.37,5.35,37.5,0.0,0.0,66.3,42.0,97.5,1017.1,88.6,13.5,rain
2020-04-25,11.3,3.3,8.2,11.3,2.0,7.5,0.9,61.43,0.0,0.0,0.0,0.0,37.1,22.3,195.2,1016.5,60.7,15.9,partly-cloudy-day
2020-04-24,7.8,4.3,5.9,5.3,0.5,3.0,1.3,73.99,5.5,50.0,0.0,0.0,48.2,31.3,128.3,1010.5,74.2,14.2,rain
2020-04-23,12.2,1.1,6.6,12.2,-4.5,3.5,-10.6,29.1,0.0,0.0,0.0,0.0,47.3,29.3,250.9,1014.8,31.5,16.0,partly-cloudy-day
2020-04-22,6.7,1.2,3.7,1.8,-5.5,-1.7,-9.4,38.6,0.0,0.0,0.0,0.0,62.7,40.4,273.1,1005.4,40.6,16.0,wind
2020-04-21,12.2,1.6,6.1,12.2,-1.5,3.2,-0.6,63.29,8.45,29.17,0.0,0.0,62.7,44.3,213.2,1001.8,46.6,14.8,rain
2020-04-20,10.6,4.2,7.9,10.6,2.1,5.7,-0.5,55.74,0.0,0.0,0.0,0.76,35.3,27.0,188.0,1004.5,72.1,16.0,partly-cloudy-day
2020-04-19,16.2,2.8,9.0,16.2,-1.4,7.5,-0.7,53.33,0.0,0.0,1.89,2.2,55.8,41.7,241.0,1007.6,36.1,16.0,snow
2020-04-18,6.7,0.0,2.9,4.3,-4.2,-0.8,0.4,84.5,14.84,70.83,1.74,4.63,35.3,27.4,127.0,1010.4,79.2,10.9,snow
2020-04-17,9.4,1.1,5.5,6.5,-4.7,1.3,-8.0,38.2,0.0,0.0,2.9,2.9,45.5,33.2,261.4,1019.5,34.5,16.0,snow
2020-04-16,7.9,2.2,4.9,4.1,-2.6,1.3,-7.2,42.97,0.0,0.0,0.0,0.0,48.0,35.0,268.8,1015.8,62.6,15.6,wind
2020-04-15,11.2,4.4,7.7,11.2,1.0,5.8,-5.6,41.22,0.01,8.33,0.0,0.0,50.8,29.3,233.1,1012.1,62.4,16.0,rain
2020-04-14,15.0,7.8,11.1,15.0,3.7,10.0,-2.0,42.44,0.0,0.0,0.0,0.0,46.3,31.6,279.3,1013.4,50.7,16.0,wind
2020-04-13,15.7,9.4,13.4,15.7,7.2,13.3,11.2,86.78,13.69,66.67,0.0,0.0,94.2,67.8,189.0,1009.5,76.2,11.4,rain
2020-04-12,15.6,2.1,9.0,15.6,-1.7,7.6,-3.0,44.31,0.0,0.0,0.0,0.0,50.0,31.6,223.6,1021.2,46.5,16.0,wind
2020-04-11,10.6,3.3,6.7,10.6,-1.7,3.3,-5.4,44.22,0.0,0.0,0.0,0.0,50.2,34.9,277.5,1007.2,36.0,16.0,wind
2020-04-10,8.4,3.8,5.7,4.3,-1.2,1.2,-3.4,52.79,0.56,16.67,0.0,0.0,61.0,42.1,276.4,989.6,40.5,15.6,rain
2020-04-09,8.4,5.6,7.0,7.2,1.0,3.6,3.8,80.76,16.28,41.67,0.0,0.0,67.5,37.0,201.1,993.6,44.2,14.1,rain
2020-04-08,10.0,5.7,7.4,8.3,3.6,5.3,3.3,75.85,1.82,25.0,0.0,0.0,33.5,20.1,119.0,1002.2,65.1,15.7,rain
2020-04-07,16.7,8.2,11.1,16.7,5.4,10.1,-4.4,35.15,0.0,0.0,0.0,0.0,39.5,20.6,239.2,1010.0,52.3,16.0,partly-cloudy-day
2020-04-06,16.2,6.6,10.5,16.2,3.8,9.1,-1.8,47.82,0.0,0.0,0.0,0.0,35.4,25.7,253.0,1013.9,30.3,16.0,partly-cloudy-day
2020-04-05,12.2,3.9,6.9,12.2,2.7,5.2,2.9,76.05,0.0,0.0,0.0,0.0,33.5,22.0,159.2,1016.8,75.1,16.0,partly-cloudy-day
2020-04-04,6.3,3.9,4.9,3.3,-1.4,0.8,2.3,83.91,3.08,29.17,0.0,0.0,57.4,40.1,58.7,1016.0,76.5,13.2,rain
