date,pm25,o3,no2,so2,co
2019-03-06,56.0,30.0,18.0,1.0,2.0
2019-03-05,39.0,30.0,24.0,1.0,2.0
2019-03-04,53.0,31.0,20.0,1.0,2.0
2019-03-03,42.0,31.0,18.0,1.0,2.0
2019-03-02,52.0,28.0,19.0,1.0,2.0
2019-03-01,52.0,29.0,28.0,1.0,3.0
2019-02-28,38.0,27.0,26.0,1.0,2.0
2019-02-27,37.0,26.0,17.0,1.0,2.0
2019-02-26,27.0,28.0,11.0,1.0,1.0
2019-02-25,32.0,31.0,8.0,1.0,1.0
2019-02-24,48.0,30.0,10.0,1.0,2.0
2019-02-23,43.0,26.0,20.0,1.0,2.0
2019-02-22,43.0,31.0,16.0,1.0,2.0
2019-02-21,49.0,23.0,20.0,1.0,2.0
2019-02-20,43.0,23.0,23.0,1.0,2.0
2019-02-19,41.0,28.0,17.0,1.0,1.0
2019-02-18,39.0,28.0,17.0,1.0,1.0
2019-02-17,43.0,29.0,10.0,1.0,1.0
2019-02-16,52.0,26.0,12.0,1.0,1.0
2019-02-15,41.0,29.0,20.0,1.0,3.0
2019-02-14,29.0,28.0,19.0,1.0,3.0
2019-02-13,35.0,25.0,18.0,1.0,2.0
2019-02-12,31.0,25.0,17.0,1.0,2.0
2019-02-11,33.0,27.0,15.0,1.0,1.0
2019-02-10,35.0,29.0,10.0,1.0,2.0
2019-02-09,30.0,28.0,8.0,1.0,1.0
2019-02-08,38.0,21.0,15.0,1.0,2.0
2019-02-07,42.0,18.0,15.0,1.0,1.0
2019-02-06,54.0,23.0,10.0,1.0,1.0
2019-02-05,75.0,26.0,18.0,1.0,3.0
2019-02-04,74.0,26.0,22.0,1.0,3.0
2019-02-03,68.0,19.0,20.0,1.0,3.0
2019-02-02,59.0,27.0,19.0,1.0,3.0
2019-02-01,53.0,22.0,17.0,1.0,2.0
2019-01-31,47.0,25.0,14.0,1.0,2.0
2019-01-30,44.0,27.0,16.0,1.0,2.0
2019-01-29,49.0,26.0,16.0,1.0,2.0
2019-01-28,48.833333333333336,22.0,15.0,1.0,2.0
2019-01-27,48.666666666666664,21.833333333333332,14.666666666666666,1.0,1.8333333333333333
2019-01-26,48.5,21.666666666666668,14.333333333333334,1.0,1.6666666666666667
2019-01-25,48.333333333333336,21.5,14.0,1.0,1.5
2019-01-24,48.166666666666664,21.333333333333332,13.666666666666666,1.0,1.3333333333333335
2019-01-23,48.0,21.166666666666668,13.333333333333334,1.0,1.1666666666666667
2019-01-22,45.0,21.0,13.0,1.0,1.0
2019-01-21,32.0,23.0,10.0,1.0,1.0
2019-01-20,43.0,23.0,13.0,1.0,1.0
2019-01-19,50.0,22.0,13.0,1.0,1.0
2019-01-18,42.0,17.0,22.0,1.0,3.0
2019-01-17,56.0,23.0,19.0,1.0,2.0
2019-01-16,42.0,21.0,21.0,1.0,3.0
2019-01-15,53.0,22.0,24.0,1.0,3.0
2019-01-14,39.0,17.0,25.0,1.0,3.0
2019-01-13,36.0,22.0,13.0,1.0,2.0
2019-01-12,35.0,25.0,11.0,1.0,1.0
2019-01-11,32.0,26.0,12.0,1.0,1.0
2019-01-10,36.0,21.0,11.0,1.0,1.0
2019-01-09,45.0,19.0,14.0,1.0,3.0
2019-01-08,38.0,14.0,26.0,1.0,3.0
2019-01-07,41.0,25.0,19.0,1.0,2.0
2019-01-06,63.0,27.0,10.0,1.0,2.0
2019-01-05,51.0,11.0,19.0,1.0,4.0
2019-01-04,39.0,17.0,18.0,1.0,3.0
2019-01-03,38.0,15.0,17.0,1.0,2.0
2019-01-02,28.0,22.0,17.0,1.0,2.0
2019-01-01,35.5,22.0,6.0,1.0,1.0
2018-12-31,43.0,22.0,10.5,1.0,1.5
2018-12-30,36.0,22.0,15.0,1.0,2.0
2018-12-29,37.0,21.0,13.0,1.0,3.0
2018-12-28,50.0,24.0,16.0,1.0,2.0
2018-12-27,43.0,22.0,17.0,1.0,2.0
2018-12-26,42.0,20.0,18.0,1.0,2.0
2018-12-25,55.0,27.0,11.0,1.0,1.0
2018-12-24,34.0,17.0,22.0,1.0,3.0
2018-12-23,36.0,24.0,10.0,1.0,1.0
2018-12-22,37.0,31.0,6.0,1.0,1.0
2018-12-21,76.0,29.0,20.0,1.0,2.0
2018-12-20,48.0,12.0,29.0,1.0,4.0
2018-12-19,34.0,17.0,24.0,1.0,3.0
2018-12-18,36.0,20.0,11.0,1.0,1.0
2018-12-17,39.0,19.0,16.0,1.0,2.0
2018-12-16,42.0,21.0,7.0,1.0,1.0
2018-12-15,58.0,19.0,15.0,1.0,2.0
2018-12-14,57.0,18.0,35.0,1.0,5.0
2018-12-13,59.0,17.0,25.0,1.0,3.0
2018-12-12,59.0,24.0,21.0,1.0,2.0
2018-12-11,57.0,14.0,30.0,1.0,4.0
2018-12-10,60.0,22.0,23.0,1.0,2.0
2018-12-09,36.0,22.0,22.0,1.0,3.0
2018-12-08,53.0,25.0,12.0,1.0,2.0
2018-12-07,48.0,22.0,14.0,1.0,2.0
2018-12-06,44.0,19.0,21.0,1.0,3.0
2018-12-05,27.0,20.0,22.0,1.0,2.0
2018-12-04,47.0,23.0,13.0,1.0,1.0
2018-12-03,41.0,13.0,18.0,1.0,3.0
2018-12-02,46.0,24.0,15.0,1.0,3.0
2018-12-01,39.0,17.0,17.0,1.0,2.0
2018-11-30,23.0,14.0,21.0,1.0,3.0
2018-11-29,25.0,18.0,12.0,1.0,1.0
2018-11-28,25.0,12.0,13.0,1.0,2.0
2018-11-27,51.0,23.0,16.0,1.0,2.0
2018-11-26,53.0,28.0,19.0,1.0,2.0
2018-11-25,56.0,23.0,21.0,1.0,3.0
2018-11-24,49.0,23.0,19.0,1.0,3.0
2018-11-23,43.0,22.0,16.0,1.0,2.0
2018-11-22,47.0,23.0,7.0,1.0,1.0
2018-11-21,45.0,23.0,18.0,1.0,2.0
2018-11-20,64.0,13.0,19.0,1.0,2.0
2018-11-19,47.0,6.0,24.0,1.0,4.0
2018-11-18,52.0,18.0,11.0,1.0,2.0
2018-11-17,35.0,19.0,12.0,1.0,2.0
2018-11-16,53.0,24.0,13.0,1.0,2.0
2018-11-15,40.0,23.0,24.0,1.0,2.0
2018-11-14,36.0,25.0,13.0,1.0,1.0
2018-11-13,54.0,20.0,17.0,1.0,2.0
2018-11-12,40.0,19.0,26.0,1.0,3.0
2018-11-11,31.0,25.0,8.0,1.0,1.0
2018-11-10,49.0,23.0,9.0,1.0,1.0
2018-11-09,44.0,16.0,16.0,1.0,2.0
2018-11-08,38.0,14.0,13.0,1.0,2.0
2018-11-07,35.0,21.0,15.0,1.0,2.0
2018-11-06,39.0,18.0,16.0,1.0,2.0
2018-11-05,42.0,17.0,12.0,1.0,1.0
2018-11-04,24.0,20.0,9.0,1.0,1.0
2018-11-03,47.0,19.0,8.0,1.0,1.0
2018-11-02,64.0,25.0,13.0,1.0,2.0
2018-11-01,55.0,18.0,20.0,1.0,3.0
2018-10-31,41.0,28.0,21.0,1.0,4.0
2018-10-30,42.0,15.0,14.0,1.0,2.0
2018-10-29,27.0,12.0,13.0,1.0,2.0
2018-10-28,39.0,17.0,9.0,1.0,2.0
2018-10-27,46.0,26.0,7.0,1.0,1.0
2018-10-26,49.0,23.0,18.0,1.0,3.0
2018-10-25,41.0,21.0,15.0,1.0,2.0
2018-10-24,54.0,15.0,15.0,1.0,2.0
2018-10-23,49.0,20.0,21.0,1.0,3.0
2018-10-22,35.0,21.0,21.0,1.0,2.0
2018-10-21,37.0,21.0,11.0,1.0,1.0
2018-10-20,48.0,29.0,11.0,1.0,2.0
2018-10-19,41.0,25.0,19.0,1.0,2.0
2018-10-18,49.0,20.0,13.0,1.0,1.0
2018-10-17,31.0,24.0,13.0,1.0,2.0
2018-10-16,58.0,22.0,12.0,1.0,2.0
2018-10-15,46.0,24.0,22.0,1.0,4.0
2018-10-14,38.0,25.0,12.0,1.0,3.0
2018-10-13,24.0,18.0,12.0,1.0,2.0
2018-10-12,41.0,12.0,11.0,1.0,2.0
2018-10-11,34.0,8.0,13.0,1.0,2.0
2018-10-10,38.0,27.0,11.0,1.0,3.0
2018-10-09,33.0,23.0,11.0,1.0,3.0
2018-10-08,33.0,13.0,8.0,1.0,1.0
2018-10-07,48.0,20.0,6.0,1.0,2.0
2018-10-06,30.0,23.0,14.0,1.0,2.0
2018-10-05,43.0,17.0,9.0,1.0,2.0
2018-10-04,35.0,26.0,12.0,1.0,3.0
2018-10-03,36.0,10.0,12.0,1.0,2.0
2018-10-02,44.0,11.0,16.0,1.0,2.0
2018-10-01,39.0,18.0,18.0,1.0,2.0
2018-09-30,37.0,28.0,13.0,1.0,3.0
2018-09-29,37.0,26.0,11.0,1.0,3.0
2018-09-28,31.0,15.0,11.0,1.0,2.0
2018-09-27,15.0,20.0,12.0,1.0,1.0
2018-09-26,35.0,24.0,9.0,1.0,2.0
2018-09-25,44.0,23.0,6.0,1.0,1.0
2018-09-24,40.0,23.0,8.0,1.0,1.0
2018-09-23,33.0,18.0,13.0,1.0,3.0
2018-09-22,34.0,22.0,6.0,1.0,1.0
2018-09-21,31.0,23.0,13.0,1.0,2.0
2018-09-20,29.0,17.0,5.0,1.0,1.0
2018-09-19,32.0,12.0,7.0,1.0,1.0
2018-09-18,44.0,16.0,13.0,1.0,3.0
2018-09-17,52.0,29.0,11.0,1.0,2.0
2018-09-16,51.0,22.0,11.0,1.0,4.0
2018-09-15,43.0,23.0,11.0,1.0,3.0
2018-09-14,30.0,25.0,15.0,1.0,3.0
2018-09-13,41.0,14.0,12.0,1.0,2.0
2018-09-12,32.0,9.0,15.0,1.0,2.0
2018-09-11,37.0,16.0,15.0,1.0,2.0
2018-09-10,27.0,20.0,6.0,1.0,1.0
2018-09-09,37.0,16.0,3.0,1.0,1.0
2018-09-08,40.0,20.0,10.0,1.0,1.0
2018-09-07,49.0,17.0,8.0,1.0,1.0
2018-09-06,56.0,39.0,12.0,1.0,2.0
2018-09-05,59.0,36.0,11.0,1.0,2.0
2018-09-04,47.0,30.0,11.0,1.0,1.0
2018-09-03,52.0,37.0,5.0,1.0,2.0
2018-09-02,38.0,39.0,6.0,1.0,4.0
2018-09-01,44.0,19.0,4.0,1.0,2.5
2018-08-31,61.0,22.0,5.0,1.0,1.0
2018-08-30,69.0,37.0,14.0,1.0,2.0
2018-08-29,74.0,62.0,18.0,1.0,3.0
2018-08-28,53.0,72.0,16.0,1.0,4.0
2018-08-27,41.0,36.0,13.0,1.0,3.0
2018-08-26,56.0,42.0,7.0,1.0,3.0
2018-08-25,54.0,42.0,11.0,1.0,3.0
2018-08-24,36.0,38.0,14.0,1.0,3.0
2018-08-23,23.0,19.0,13.0,1.0,2.0
2018-08-22,34.0,24.0,10.0,1.0,2.0
2018-08-21,30.0,19.0,7.0,1.0,1.0
2018-08-20,27.0,20.0,6.0,1.0,1.0
2018-08-19,39.0,20.0,2.0,1.0,1.0
2018-08-18,47.0,28.0,7.0,1.0,2.0
2018-08-17,72.0,36.0,14.0,1.0,2.0
2018-08-16,28.0,41.0,16.0,1.0,3.0
2018-08-15,25.0,38.0,14.0,1.0,3.0
2018-08-14,34.0,32.0,20.0,1.0,2.0
2018-08-13,34.0,24.0,12.0,1.0,1.0
2018-08-12,43.0,17.0,8.0,1.0,1.0
2018-08-11,53.0,24.0,10.0,1.0,2.0
2018-08-10,26.0,37.0,16.0,1.0,3.0
2018-08-09,34.0,34.0,12.0,1.0,2.0
2018-08-08,67.0,46.0,12.0,1.0,2.0
2018-08-07,52.0,48.0,14.0,1.0,3.0
2018-08-06,31.0,46.0,15.0,1.0,3.0
2018-08-05,8.0,42.0,12.0,1.0,3.0
2018-08-04,20.0,19.0,5.0,1.0,2.0
2018-08-03,24.0,26.0,8.0,1.0,2.0
2018-08-02,50.0,40.0,9.0,1.0,2.0
2018-08-01,59.0,26.0,13.0,1.0,2.0
2018-07-31,50.0,43.0,14.0,1.0,3.0
2018-07-30,37.0,31.0,12.0,1.0,2.0
2018-07-29,41.0,28.0,5.0,1.0,2.0
2018-07-28,51.0,42.0,7.0,1.0,2.0
2018-07-27,16.0,46.0,15.0,1.0,3.0
2018-07-26,25.0,32.0,10.0,1.0,2.0
2018-07-25,40.0,17.0,6.0,1.0,2.0
2018-07-24,35.0,19.0,7.0,1.0,1.0
2018-07-23,23.0,15.0,6.0,1.0,1.0
2018-07-22,31.0,26.0,3.0,1.0,1.0
2018-07-21,39.0,27.0,5.0,1.0,1.0
2018-07-20,33.0,39.0,8.0,1.0,1.0
2018-07-19,30.0,34.0,9.0,1.0,1.0
2018-07-18,38.0,28.0,5.0,1.0,1.0
2018-07-17,43.0,40.0,6.0,1.0,1.0
2018-07-16,46.0,41.0,14.0,1.0,2.0
2018-07-15,45.0,35.0,6.0,1.0,2.0
2018-07-14,51.0,24.0,6.0,1.0,2.0
2018-07-13,49.0,35.0,10.0,1.0,2.0
2018-07-12,51.0,24.0,11.0,1.0,1.0
2018-07-11,56.0,26.0,9.0,1.0,1.0
2018-07-10,52.0,60.0,13.0,1.0,2.0
2018-07-09,51.0,40.0,11.0,1.0,2.0
2018-07-08,37.0,33.0,7.0,1.0,2.0
2018-07-07,32.0,31.0,6.0,1.0,1.0
2018-07-06,69.0,24.0,6.0,1.0,1.0
2018-07-05,78.0,40.0,10.0,1.0,2.0
2018-07-04,79.0,39.0,10.0,1.0,3.0
2018-07-03,71.0,48.0,11.0,1.0,3.0
2018-07-02,67.0,43.0,10.0,1.0,2.0
2018-07-01,63.0,50.0,9.0,1.0,3.0
2018-06-30,41.0,44.0,13.0,1.0,3.0
2018-06-29,27.0,36.0,12.0,1.0,3.0
2018-06-28,42.0,19.0,10.0,1.0,2.0
2018-06-27,45.0,32.0,8.0,1.0,2.0
2018-06-26,31.0,35.0,11.0,1.0,2.0
2018-06-25,53.0,22.0,7.0,1.0,1.0
2018-06-24,50.0,26.0,6.0,1.0,2.0
2018-06-23,54.0,24.0,7.0,1.0,1.0
2018-06-22,58.0,26.0,10.0,1.0,1.0
2018-06-21,51.0,31.0,13.0,1.0,2.0
2018-06-20,46.0,37.0,14.0,1.0,2.0
2018-06-19,70.0,28.0,10.0,1.0,1.0
2018-06-18,63.0,49.0,12.0,1.0,2.0
2018-06-17,55.0,30.5,12.0,1.0,2.0
2018-06-16,41.0,12.0,11.0,1.0,3.0
2018-06-15,48.0,16.0,8.0,1.0,2.0
2018-06-14,46.0,32.0,10.0,1.0,2.0
2018-06-13,50.0,30.0,9.0,1.0,2.0
2018-06-12,46.0,40.0,8.0,1.0,1.0
2018-06-11,50.0,25.0,7.0,1.0,1.0
2018-06-10,55.0,33.0,6.0,1.0,1.0
2018-06-09,57.0,31.0,16.0,1.0,3.0
2018-06-08,46.0,40.0,17.0,1.0,3.0
2018-06-07,34.0,28.0,10.0,1.0,2.0
2018-06-06,40.0,25.0,8.0,1.0,1.0
2018-06-05,32.0,17.0,13.0,1.0,2.0
2018-06-04,34.0,24.0,6.0,1.0,1.0
2018-06-03,41.0,24.0,1.0,1.0,1.0
2018-06-02,35.0,18.0,5.0,1.0,1.0
2018-06-01,54.0,22.0,10.0,1.0,2.0
2018-05-31,62.0,35.0,12.0,1.0,2.0
2018-05-30,58.0,23.0,15.0,1.0,2.0
2018-05-29,46.0,31.0,11.0,1.0,3.0
2018-05-28,55.0,20.0,5.0,1.0,1.0
2018-05-27,67.0,28.0,6.0,1.0,1.0
2018-05-26,63.0,56.0,10.0,1.0,2.0
2018-05-25,47.0,62.0,13.0,1.0,2.0
2018-05-24,47.0,34.0,9.0,1.0,1.0
2018-05-23,53.0,33.0,11.0,1.0,2.0
2018-05-22,47.0,31.0,20.0,1.0,3.0
2018-05-21,27.0,35.0,14.0,1.0,2.0
2018-05-20,42.0,23.0,6.0,1.0,2.0
2018-05-19,43.0,24.0,8.0,1.0,1.0
2018-05-18,52.0,24.0,6.0,1.0,1.0
2018-05-17,45.0,24.0,14.0,1.0,3.0
2018-05-16,52.0,24.0,9.0,1.0,1.0
2018-05-15,43.0,35.0,13.0,1.0,2.0
2018-05-14,46.0,35.0,11.0,1.0,2.0
2018-05-13,45.0,33.0,6.0,1.0,1.0
2018-05-12,37.0,25.0,15.0,1.0,1.0
2018-05-11,42.0,32.0,12.0,1.0,1.0
2018-05-10,43.0,36.0,12.0,1.0,1.0
2018-05-09,46.0,28.0,14.0,1.0,2.0
2018-05-08,54.0,31.0,12.0,1.0,2.0
2018-05-07,49.0,25.0,13.0,1.0,2.0
2018-05-06,38.0,37.0,14.0,1.0,2.0
2018-05-05,59.0,38.0,8.0,1.0,2.0
2018-05-04,66.0,44.0,15.0,1.0,3.0
2018-05-03,58.0,44.0,20.0,1.0,3.0
2018-05-02,51.0,64.0,18.0,1.0,3.0
2018-05-01,32.0,33.0,17.0,1.1666666666666667,3.0
2018-04-30,39.0,20.0,14.0,1.3333333333333333,2.0
2018-04-29,53.0,39.0,9.0,1.5,2.0
2018-04-28,44.0,43.0,12.0,1.6666666666666665,2.0
2018-04-27,30.0,25.0,19.0,1.8333333333333333,2.0
2018-04-26,38.0,34.0,14.0,2.0,2.0
2018-04-25,49.0,31.0,19.0,1.9230769230769231,2.0
2018-04-24,46.0,47.0,17.0,1.8461538461538463,2.0
2018-04-23,43.0,39.0,16.0,1.7692307692307692,3.0
2018-04-22,38.0,39.0,15.0,1.6923076923076923,2.0
2018-04-21,35.0,39.0,11.0,1.6153846153846154,2.0
2018-04-20,41.0,29.0,11.0,1.5384615384615383,2.0
2018-04-19,36.0,21.0,20.0,1.4615384615384615,3.0
2018-04-18,32.0,27.0,11.0,1.3846153846153846,2.0
2018-04-17,36.0,27.0,10.0,1.3076923076923077,2.0
2018-04-16,38.0,30.0,7.0,1.2307692307692308,1.0
2018-04-15,54.0,35.0,4.0,1.1538461538461537,1.0
2018-04-14,74.0,36.0,11.0,1.0769230769230769,2.0
2018-04-13,65.0,34.0,26.0,1.0,3.0
2018-04-12,70.0,40.0,18.0,1.0,3.0
2018-04-11,54.0,33.0,18.0,1.0,4.0
2018-04-10,43.0,27.0,21.0,1.0,2.0
2018-04-09,36.0,30.0,17.0,1.0,2.0
2018-04-08,38.0,31.0,8.0,1.0,1.0
2018-04-07,53.0,35.0,12.0,1.0,2.0
2018-04-06,40.0,27.0,24.0,1.0,3.0
2018-04-05,35.0,32.0,9.0,1.0,2.0
2018-04-04,54.0,36.0,14.0,1.0,2.0
2018-04-03,50.0,32.0,21.0,1.0,3.0
2018-04-02,43.0,29.0,23.0,1.0,3.0
2018-04-01,45.0,36.0,6.0,1.0,1.0
2018-03-31,56.0,36.0,8.0,1.0,2.0
2018-03-30,69.0,29.0,17.0,1.0,3.0
2018-03-29,54.0,24.0,28.0,1.0,4.0
2018-03-28,47.0,28.0,30.0,1.0,4.0
2018-03-27,43.0,32.0,19.0,1.0,2.0
2018-03-26,38.0,32.0,13.0,1.0,2.0
2018-03-25,42.0,31.0,8.0,1.0,1.0
2018-03-24,43.0,34.0,13.0,1.0,2.0
2018-03-23,38.0,31.0,17.0,1.0,3.0
2018-03-22,39.0,30.0,15.0,1.0,2.0
2018-03-21,43.0,27.0,12.0,1.0,1.0
2018-03-20,45.0,24.0,20.0,1.0,2.0
2018-03-19,43.0,29.0,16.0,1.0,2.0
2018-03-18,44.0,33.0,10.0,1.0,2.0
2018-03-17,44.0,34.0,10.0,1.0,2.0
2018-03-16,36.0,29.0,15.0,1.0,2.0
2018-03-15,34.0,31.0,12.0,1.0,2.0
2018-03-14,33.0,31.0,12.0,1.0,2.0
2018-03-13,38.0,33.0,9.0,1.0,1.0
2018-03-12,38.0,32.0,14.0,1.0,2.0
2018-03-11,41.0,29.0,9.0,1.0,2.0
2018-03-10,49.0,29.0,11.0,1.0,2.0
2018-03-09,38.0,26.0,15.0,1.0,3.0
2018-03-08,39.0,27.0,16.0,1.0,2.0
2018-03-07,43.0,32.0,11.0,1.0,1.0
2018-03-06,36.0,28.0,12.0,1.0,1.0
2018-03-05,34.0,31.0,9.0,1.0,1.0
2018-03-04,34.0,32.0,5.0,1.0,1.0
2018-03-03,33.0,32.0,5.0,1.0,1.0
2018-03-02,59.0,33.0,5.0,1.0,1.0
2018-03-01,48.0,30.0,20.0,1.0,3.0
2018-02-28,45.0,33.0,18.0,1.0,3.0
2018-02-27,45.0,31.0,23.0,1.0,3.0
2018-02-26,40.0,26.0,18.0,1.0,3.0
2018-02-25,39.0,28.0,7.0,1.0,1.0
2018-02-24,51.0,20.0,11.0,1.0,2.0
2018-02-23,42.0,26.0,18.0,1.0,2.0
2018-02-22,53.0,26.0,14.0,1.0,1.0
2018-02-21,43.0,27.0,13.0,1.0,2.0
2018-02-20,53.0,27.0,15.0,1.0,3.0
2018-02-19,51.0,31.0,16.0,1.0,3.0
2018-02-18,40.0,26.0,18.0,1.0,3.0
2018-02-17,62.0,29.0,10.0,1.0,2.0
2018-02-16,69.0,27.0,16.0,1.0,4.0
2018-02-15,56.0,6.0,21.0,1.0,5.0
2018-02-14,49.0,25.0,23.0,1.0,4.0
2018-02-13,48.0,26.0,15.0,1.0,2.0
2018-02-12,47.0,26.0,18.0,1.0,3.0
2018-02-11,56.0,13.0,17.0,1.0,3.0
2018-02-10,67.0,28.0,15.0,1.0,3.0
2018-02-09,58.0,27.0,21.0,1.0,3.0
2018-02-08,59.0,25.0,16.0,1.0,3.0
2018-02-07,51.0,6.0,30.0,1.0,4.0
2018-02-06,39.0,22.0,22.0,1.0,3.0
2018-02-05,47.0,26.0,18.0,1.0,3.0
2018-02-04,54.0,25.0,14.0,1.0,2.0
2018-02-03,53.0,27.0,14.0,1.0,3.0
2018-02-02,56.0,21.0,14.0,1.0,2.0
2018-02-01,56.0,22.0,19.0,1.0,3.0
2018-01-31,45.0,25.0,17.0,1.0,3.0
2018-01-30,40.0,25.0,17.0,1.0,2.0
2018-01-29,46.0,24.0,13.0,1.0,1.0
2018-01-28,53.0,29.0,14.0,1.0,3.0
2018-01-27,47.0,32.0,15.0,1.0,3.0
2018-01-26,46.0,25.0,22.0,1.0,3.0
2018-01-25,48.0,26.0,15.0,1.0,2.0
2018-01-24,58.0,26.0,15.0,1.5,2.0
2018-01-23,84.0,17.0,29.0,2.0,4.0
2018-01-22,72.0,15.0,32.0,1.0,5.0
2018-01-21,65.0,26.0,28.0,1.0,6.0
2018-01-20,83.0,26.0,21.0,1.0,3.0
2018-01-19,72.0,16.0,22.0,1.0,4.0
2018-01-18,53.0,20.0,18.0,1.0,3.0
2018-01-17,59.0,13.0,24.0,1.0,3.0
2018-01-16,55.0,15.0,26.0,1.0,3.0
2018-01-15,47.0,21.0,23.0,3.0,2.0
2018-01-14,29.0,25.0,14.0,1.0,2.0
2018-01-13,32.0,25.0,5.0,1.0,1.0
2018-01-12,55.0,26.0,12.0,1.0,2.0
2018-01-11,57.0,21.0,23.0,1.0,3.0
2018-01-10,62.0,17.0,24.0,1.0,4.0
2018-01-09,67.0,20.0,21.0,1.0,3.0
2018-01-08,66.0,22.0,21.0,2.0,3.0
2018-01-07,51.0,26.0,18.0,1.0,3.0
2018-01-06,51.0,26.0,11.0,1.0,1.0
2018-01-05,52.0,25.0,9.0,1.0,2.0
2018-01-04,75.0,25.0,21.0,4.0,2.0
2018-01-03,66.0,17.0,28.0,1.0,5.0
2018-01-02,56.0,23.0,25.0,1.0,4.0
2018-01-01,77.0,27.0,13.0,1.0,2.0
2017-12-31,72.0,22.0,17.0,1.0,3.0
2017-12-30,62.0,17.0,24.0,1.0,4.0
2017-12-29,60.0,19.0,21.0,1.0,3.0
2017-12-28,67.0,24.0,14.0,1.0,2.0
2017-12-27,64.0,23.0,20.0,1.0,3.0
2017-12-26,44.0,27.0,18.0,1.0,2.0
2017-12-25,46.0,25.0,7.0,1.0,1.0
2017-12-24,66.0,25.0,12.0,1.0,2.0
2017-12-23,52.0,13.0,26.0,1.0,4.0
2017-12-22,54.0,19.0,24.0,1.0,3.0
2017-12-21,48.0,20.0,18.0,1.0,2.0
2017-12-20,70.0,24.0,15.0,1.0,2.0
2017-12-19,64.0,20.0,21.0,1.0,4.0
2017-12-18,55.0,10.0,31.0,1.0,4.0
2017-12-17,65.0,27.0,16.0,1.0,3.0
2017-12-16,61.0,21.0,16.0,1.0,3.0
2017-12-15,50.0,13.0,28.0,1.0,4.0
2017-12-14,47.0,23.0,16.0,1.0,2.0
2017-12-13,58.0,25.0,11.0,1.0,2.0
2017-12-12,68.0,13.0,22.0,1.0,4.0
2017-12-11,53.0,16.0,22.0,1.0,5.0
2017-12-10,64.0,20.0,15.0,1.0,3.0
2017-12-09,59.0,12.0,22.0,1.0,3.0
2017-12-08,55.0,15.0,21.0,1.0,4.0
2017-12-07,42.0,19.0,21.0,1.0,4.0
2017-12-06,46.0,28.0,17.0,1.0,3.0
2017-12-05,59.0,32.0,17.0,1.0,2.0
2017-12-04,64.0,15.0,21.0,1.0,3.0
2017-12-03,51.0,15.0,19.0,1.0,5.0
2017-12-02,51.0,11.0,19.0,1.0,3.0
2017-12-01,51.0,18.0,17.0,1.0,3.0
2017-11-30,54.0,16.0,19.0,1.0,4.0
2017-11-29,53.0,26.0,14.0,1.0,2.0
2017-11-28,51.0,26.0,19.0,1.0,3.0
2017-11-27,36.0,22.0,15.0,1.0,3.0
2017-11-26,52.0,22.0,7.0,1.0,2.0
2017-11-25,56.0,29.0,17.0,1.0,4.0
2017-11-24,42.0,21.0,19.0,1.0,4.0
2017-11-23,48.0,22.0,13.0,1.0,4.0
2017-11-22,53.0,16.0,20.0,1.0,4.0
2017-11-21,43.0,29.0,17.0,1.0,3.0
2017-11-20,38.0,24.0,15.0,1.0,3.0
2017-11-19,51.0,28.0,6.0,1.0,2.0
2017-11-18,33.0,23.0,22.0,1.0,4.0
2017-11-17,45.0,20.0,10.0,1.0,2.0
2017-11-16,44.0,18.0,20.0,1.0,3.0
2017-11-15,55.0,20.0,17.0,1.0,2.0
2017-11-14,75.0,16.0,17.0,2.0,2.0
2017-11-13,68.0,16.0,26.0,2.0,5.0
2017-11-12,53.0,14.0,29.0,2.0,8.0
2017-11-11,44.0,24.0,14.0,3.0,3.0
2017-11-10,59.0,27.0,13.0,2.5,2.0
2017-11-09,42.0,19.0,21.0,2.0,5.0
2017-11-08,35.0,18.0,12.0,2.0,2.0
2017-11-07,27.0,14.0,11.0,1.0,2.0
2017-11-06,29.0,23.0,12.0,1.0,2.0
2017-11-05,19.0,20.0,5.0,1.0,1.0
2017-11-04,35.0,17.0,8.0,1.0,1.0
2017-11-03,43.0,25.0,12.0,1.0,2.0
2017-11-02,48.0,25.0,12.0,1.0,2.0
2017-11-01,42.0,10.0,16.0,1.0,4.0
2017-10-31,25.0,22.0,13.0,1.0,3.0
2017-10-30,24.0,30.0,8.0,1.0,2.0
2017-10-29,49.0,31.0,4.0,1.0,1.0
2017-10-28,40.0,34.0,13.0,1.0,4.0
2017-10-27,24.0,23.0,16.0,1.0,3.0
2017-10-26,15.0,22.0,8.0,1.0,1.0
2017-10-25,31.0,23.0,11.0,1.0,2.0
2017-10-24,59.0,28.0,10.0,1.0,2.0
2017-10-23,56.0,23.0,15.0,1.0,2.0
2017-10-22,48.0,26.0,15.0,1.0,3.0
2017-10-21,50.0,33.0,19.0,1.0,4.0
2017-10-20,57.0,27.0,16.0,1.0,3.0
2017-10-19,49.0,37.0,16.0,1.0,3.0
2017-10-18,41.0,29.0,20.0,1.0,4.0
2017-10-17,32.0,21.0,12.0,1.0,2.0
2017-10-16,24.0,20.0,9.0,1.0,2.0
2017-10-15,53.0,26.0,5.0,1.0,3.0
2017-10-14,40.0,15.0,17.0,1.0,4.0
2017-10-13,36.0,23.0,12.0,2.0,2.0
2017-10-12,41.0,21.0,7.0,1.5,1.0
2017-10-11,31.0,17.0,12.0,1.0,2.0
